label,point
3417g4,"(19121/3136, 1129269/175616)"
3419a1,"(111/4, -105/8)"
3420c1,"(-47095/784, 27621/21952)"
3420c2,"(-247/4, 2835/8)"
3420c3,"(-88, 1485)"
3420c4,"(-397, 11970)"
3420d1,"(0, 9)"
3420d2,"(15, -18)"
3420e1,"(203, 380)"
3420e2,"(-98, 450)"
3420f1,"(8, -45)"
3420f2,"(-13, -90)"
3421a1,"(29, 155)"
3422a1,"(595/9, 13018/27)"
3422b1,"(-662/9, 1442/27)"
3422d1,"(-2, 1)"
3422f1,"(27, -130)"
3422g1,"(-876749/6084, 33956879/474552)"
3422h1,"(7, 55)"
3423a1,"(-8, -95)"
3423b1,"(-1199383/92416, 166640829/28094464)"
3423b2,"(-879/64, 9245/512)"
3423b3,"(-133/4, 1263/8)"
3423b4,"(13171567/116964, 45759630779/40001688)"
3423c1,"(7, 10)"
3423c2,"(-19, 23)"
3423d1,"(1, -5)"
3424d1,"(2, 2)"
3429a1,"(79, 698)"
3429b1,"(16, 63)"
3431a1,"(-29, 262)"
3431c1,"(4, -3)"
3432a1,"(365/4, 3159/8)"
3432c1,"(71, 594)"
3432c2,"(-100, 396)"
3432d1,"(3, 12)"
3432d2,"(15, 36)"
3432d3,"(119, 1212)"
3432d4,"(223/9, 620/27)"
3434b1,"(-22, 283)"
3434b2,"(112, 29)"
3435a1,"(21, 97)"
3435a2,"(-17, 62)"
3435b1,"(499/49, 505/343)"
3435b2,"(41, 32)"
3435c1,"(209, -2)"
3435d1,"(3, 4)"
3438a1,"(27, 54)"
3438a2,"(459, 9423)"
3438a3,"(62415/121, 10492965/1331)"
3438a4,"(-30, 132)"
3438b1,"(14, 38)"
3438b2,"(41, 137)"
3440a1,"(2, 6)"
3440c1,"(23, 50)"
3440d1,"(1, 25)"
3440e1,"(7, -50)"
3441a1,"(14, 47)"
3444a1,"(25, 82)"
3444b1,"(16, 49)"
3444d1,"(5, 4)"
3444e1,"(18, 98)"
3445a1,"(89, 775)"
3445a2,"(25, 52)"
3445b1,"(-1, -12)"
3447b1,"(1, -14)"
3448c1,"(2, -2)"
3450a1,"(380, 7310)"
3450a2,"(-75, 600)"
3450b1,"(-186, 2685)"
3450g1,"(60, 270)"
3450i1,"(1, 17)"
3450i2,"(-13, 81)"
3450i3,"(-28, 51)"
3450i4,"(42, -59)"
3450j1,"(4642, 313091)"
3450j2,"(-838, 906)"
3450j3,"(18956, 2455926)"
3450j4,"(-1008, 27841)"
3450k1,"(3, -8)"
3450l1,"(-123, 1861)"
3450l2,"(-157, 1614)"
3450q1,"(11, 48)"
3450q2,"(-31, -123)"
3450r1,"(15, -33)"
3450r2,"(-75, 1187)"
3450r3,"(45, -598)"
3450r4,"(-135, 642)"
3450s1,"(-15, 232)"
3450t1,"(6, 0)"
3450u1,"(22, -236)"
3450u2,"(-58, 704)"
3450bb1,"(-18, 249)"
3451a1,"(2617/36, 111871/216)"
3451d1,"(13, 8)"
3452a1,"(-1, 1)"
3454a1,"(6, 13)"
3454e1,"(-6, 28)"
3454e2,"(874/9, 23764/27)"
3454e3,"(236970700/370881, -3283007115550/225866529)"
3454f1,"(4, 6)"
3454g1,"(6, 8)"
3454h1,"(15, -30)"
3455a1,"(4, -13)"
3456a1,"(2, 4)"
3456b1,"(4, 8)"
3456c1,"(2, 4)"
3456d1,"(46, 296)"
3456m1,"(6, -36)"
3456n1,"(6, 18)"
3456o1,"(0, 4)"
3456p1,"(2, 2)"
3458b1,"(12, -16)"
3458d1,"(0, -2)"
3458e1,"(19, -59)"
3458f1,"(-8, 32)"
3458f2,"(30, 76)"
3458f3,"(600, 12882)"
3459a1,"(-13/4, 13/8)"
3459a2,"(35/4, 157/8)"
3459b1,"(5, -7)"
3462a1,"(5, -15)"
3462a2,"(37, -15)"
3462b1,"(-9/4, 11/8)"
3462b2,"(23/4, 31/8)"
3465a1,"(7/4, 23/8)"
3465a2,"(2, 10)"
3465b1,"(22, 185)"
3465b2,"(-170, 624)"
3465c1,"(8, 8)"
3465c2,"(-16, 13)"
3465d1,"(82, -3349)"
3465d2,"(-28, 6751)"
3465g1,"(14, 49)"
3465h1,"(1889/4, 60413/8)"
3465n1,"(-21/4, 197/8)"
3465n2,"(-6, 151)"
3465n3,"(-11, 126)"
3465n4,"(79, -36)"
3465o1,"(8225/4, 745835/8)"
3465s1,"(5, -32)"
3465s2,"(50, -5)"
3465t1,"(-24, 14)"
3465t2,"(-28, 171)"
3465t3,"(92, -204)"
3465t4,"(71, 864)"
3468d1,"(193, 867)"
3468e1,"(45, -306)"
3468f1,"(929, -15606)"
3468g1,"(3, -27)"
3469a1,"(3, -1)"
3470a1,"(1, 1)"
3470c1,"(4, -1)"
3470d1,"(4, 0)"
3471a1,"(2732688/4489, -4192290676/300763)"
3471b1,"(53/4, 23/8)"
3471c1,"(14, 45)"
3471d1,"(-6, 40)"
3472c1,"(4, 4)"
3472e1,"(26, 150)"
3472e2,"(-24, 96)"
3474d1,"(-4, 20)"
3474d2,"(-13, 11)"
3474e1,"(3, 39)"
3474e2,"(12, 372)"
3474e3,"(66, 2658)"
3474e4,"(-47, 699)"
3474f1,"(-1, 9)"
3474g1,"(-3, -53)"
3474g2,"(3, -83)"
3476a1,"(10, -22)"
3477a1,"(139/4, 1685/8)"
3477a2,"(1555/36, 34855/216)"
3477a3,"(-29112695/692224, 71615444155/575930368)"
3477a4,"(472, 9524)"
3477b1,"(9, 24)"
3479f1,"(-1, 85)"
3479g1,"(-1, 1)"
3480b1,"(345, 6250)"
3480c1,"(-3, 18)"
3480c2,"(-7, 10)"
3480c3,"(485/4, 8875/8)"
3480c4,"(113, 1210)"
3480g1,"(-28, 435)"
3480h1,"(-4, 144)"
3480h2,"(-5, 138)"
3480i1,"(567, 4698)"
3480j1,"(15, -30)"
3480n1,"(8, 25)"
3480o1,"(-19, 28)"
3480o2,"(-2875/49, 1828/343)"
3480p1,"(-3, 4)"
3480p2,"(21, 100)"
3480q1,"(24, 125)"
3480r1,"(-6, 6)"
3480r2,"(0, 12)"
3480s1,"(291, 1365)"
3480s2,"(-80, -6480)"
3480s3,"(-344, 6960)"
3480s4,"(-40, 6300)"
3480s5,"(-605, 4350)"
3480s6,"(-251/4, 88305/8)"
3480t1,"(6, -15)"
3482b1,"(-1, 8)"
3483a1,"(85, 777)"
3483b1,"(2, -1)"
3483c1,"(4094/25, 227168/125)"
3483d1,"(8, -3)"
3483e1,"(22, 53)"
3486a1,"(159, 3363)"
3486b1,"(48, 728)"
3486b2,"(391, 8617)"
3486e1,"(1, -5)"
3486h1,"(27, 66)"
3486h2,"(115/4, 661/8)"
3486i1,"(375, 6980)"
3486j1,"(0, 12)"
3486j2,"(-14, 16)"
3486q1,"(58, -92)"
3486r1,"(0, 21)"
3488b1,"(-2, 4)"
3494a1,"(37, 197)"
3494b1,"(4, -18)"
3496a1,"(7, 19)"
3496e1,"(44, 23)"
3496f1,"(-5, 2)"
3496g1,"(12, 46)"
3497b1,"(12, 19)"
3497c1,"(-6, 6)"
3501c1,"(-55/4, 7/8)"
3504a1,"(62, 488)"
3504a2,"(4, 16)"
3504b1,"(0, 8)"
3504b2,"(-3, 2)"
3504c1,"(406/25, 7504/125)"
3504c2,"(64, 480)"
3504d1,"(-2, 2)"
3504d2,"(10, 10)"
3504e1,"(4, 1)"
3504j1,"(-6, 12)"
3504j2,"(-12, 6)"
3504k1,"(-2, 3)"
3504l1,"(74, 480)"
3504l2,"(-24, 30)"
3504l3,"(84, 510)"
3504l4,"(70, 540)"
3504o1,"(-8, 48)"
3504o2,"(-6, 54)"
3504p1,"(98, 270)"
3504p2,"(1730, 72270)"
3504p3,"(674, 2190)"
3504p4,"(578, 2190)"
3504q1,"(-2644/25, 704/125)"
3504q2,"(-1231174/3025, -25774/166375)"
3504q3,"(-174, 6570)"
3504q4,"(1274, 35770)"
3504r1,"(4, 11)"
3504r2,"(-20, 73)"
3504s1,"(-6, 18)"
3504s2,"(-22, 2)"
3504t1,"(-4, 18)"
3504t2,"(28, 78)"
3504u1,"(150, 1839)"
3504v1,"(12, 54)"
3504v2,"(84, 18)"
3507a1,"(6, 11)"
3507b1,"(31, 171)"
3507c1,"(-5, 34)"
3507c2,"(23, -1)"
3508a1,"(2, 1)"
3509d1,"(121/4, 601/8)"
3509e1,"(61/4, 83/8)"
3510a1,"(-55, 40)"
3510d1,"(1, 177)"
3510d2,"(-169, 117)"
3510e1,"(16, 72)"
3510e2,"(430/9, 4475/27)"
3510e3,"(42, -36)"
3510f1,"(19/4, 61/8)"
3510f2,"(11, 27)"
3510i1,"(2, 0)"
3510j1,"(-25, 45)"
3510k1,"(-3, 4)"
3510m1,"(-95, 697)"
3510m2,"(-1013/9, 17131/27)"
3510n1,"(-3, 31)"
3510o1,"(17, 21)"
3510r1,"(-5, -43)"
3510w1,"(7, 176)"
3510x1,"(-119, 1229)"
3513a1,"(4, 7)"
3514d1,"(-2, 3)"
3514e1,"(-23, 67)"
3515a1,"(-4, 9)"
3518a1,"(4, 4)"
3519a1,"(-6, 13)"
3519b1,"(-1, 1)"
3519c1,"(-35, 40)"
3519d1,"(6, 42)"
3519f1,"(-31/4, 77/8)"
3519g1,"(-64, 607)"
3520a1,"(-7/4, 21/8)"
3520a2,"(-3, 33)"
3520a3,"(37, 87)"
3520a4,"(24, 132)"
3520b1,"(139, 1664)"
3520b2,"(362331/49, 217332128/343)"
3520c1,"(-1, 4)"
3520c2,"(-1, 40)"
3520l1,"(-7, 5)"
3520l2,"(32, 180)"
3520m1,"(17, 64)"
3520m2,"(145, 1760)"
3520n1,"(21, 110)"
3520n2,"(-14, -55)"
3520w1,"(495, 10648)"
3520x1,"(1, -8)"
3520y1,"(-11, 128)"
3520y2,"(469, 3872)"
3520z1,"(-4, 3)"
3520z2,"(171, 2220)"
3520ba1,"(349/36, 12833/216)"
3520ba2,"(39, 492)"
3520bb1,"(17, 70)"
3520bb2,"(-6, 11)"
3520bc1,"(2, 20)"
3520bc2,"(8, 60)"
3520bd1,"(47, 320)"
3520bd2,"(15, -160)"
3520be1,"(69, -40)"
3525a1,"(20, 15)"
3525b1,"(176, 1963)"
3525b2,"(-76, 813)"
3525b3,"(-101, 688)"
3525b4,"(-80, 602)"
3525c1,"(0, 12)"
3525d1,"(-11/4, 327/8)"
3525e1,"(8, 23)"
3525l1,"(103, 2812)"
3525m1,"(-1, 1)"
3526a1,"(-40, 25)"
3526a2,"(1078, 33511)"
3526b1,"(-14, 83)"
3526b2,"(-16, 51)"
3526c1,"(36, 46)"
3526d1,"(2, -2)"
3528a1,"(18, 48)"
3528b1,"(294, 2646)"
3528h1,"(275, 4752)"
3528h2,"(71, 972)"
3528i1,"(14, 56)"
3528i2,"(-17, 36)"
3528j1,"(-5, 1)"
3528k1,"(-14, 98)"
3528k2,"(-33, 720)"
3528k3,"(-279/4, 3555/8)"
3528k4,"(310, 2710)"
3528l1,"(0, 49)"
3528l2,"(-13, 216)"
3528l3,"(126, 490)"
3528l4,"(-49, 1764)"
3528l5,"(-23791/100, 5823/1000)"
3528l6,"(2646/25, 68306/125)"
3528o1,"(1918494/961, 2634224382/29791)"
3528p1,"(-10, 15)"
3528p2,"(21, 98)"
3528q1,"(-14, 343)"
3528q2,"(-63, 2646)"
3528r1,"(8, 6)"
3528s1,"(-82, 162)"
3528t1,"(-7, 7)"
3528u1,"(196, 2646)"
3530a1,"(8, 12)"
3530b1,"(-5, 7)"
3531b1,"(-1, 2)"
3531c1,"(3, 4)"
3532a1,"(4, 2)"
3535b1,"(7, -51)"
3536a1,"(48, 48)"
3536a2,"(445/9, 1270/27)"
3536e1,"(-44549/9025, 46824/857375)"
3536e2,"(298/9, 4940/27)"
3536e3,"(-11, 80)"
3536e4,"(74, 646)"
3536i1,"(325, 5480)"
3536i2,"(12519/25, 83022/125)"
3536j1,"(71, -442)"
3536j2,"(-73, 102)"
3536k1,"(12, 26)"
3536k2,"(-12, 170)"
3536l1,"(54, 312)"
3536l2,"(188, 2550)"
3538a1,"(0, 10)"
3538a2,"(-1, 8)"
3538a3,"(-131/9, 299/27)"
3538a4,"(57, 414)"
3538e1,"(11, -35)"
3540c1,"(75, 245)"
3540c2,"(2262, 106918)"
3540d1,"(24, 5)"
3540e1,"(-5, -10)"
3540f1,"(-15, 90)"
3540f2,"(-54, 15)"
3540h1,"(3, 9)"
3540h2,"(8, 6)"
3542a1,"(-3198/49, 15289/343)"
3542b1,"(35, 247)"
3542d1,"(910, 24633)"
3542d2,"(6423/4, 65607/8)"
3542e1,"(5, -83)"
3542e2,"(-49, 539)"
3542f1,"(-2, 15)"
3542g1,"(207, 2553)"
3542g2,"(-233, 232)"
3542h1,"(41, -11)"
3542k1,"(-1653/4, 106621/8)"
3542k2,"(697691/196, 466813971/2744)"
3542k3,"(12929241931/3572100, 1115852156591509/6751269000)"
3542k4,"(67577201451/10640644, 3242229696715675/34709780728)"
3542l1,"(5, -5)"
3542m1,"(170, 2134)"
3542m2,"(24541/144, 3677359/1728)"
3542n1,"(-26, -15)"
3542o1,"(-158, 1850)"
3542o2,"(-364, 16646)"
3542o3,"(1820, 78950)"
3542o4,"(-434, 15232)"
3542p1,"(-4, 13)"
3542p2,"(10, 9)"
3542r1,"(-579, 2060)"
3542s1,"(31, 160)"
3545a1,"(911/49, 20644/343)"
3545a2,"(71, 559)"
3547a1,"(-1, 0)"
3549a1,"(205/4, 1517/8)"
3549b1,"(30, 175)"
3549b2,"(147, 19)"
3549c1,"(4289/64, 269043/512)"
3549c2,"(-21, 70)"
3549c3,"(-843/16, 2959/64)"
3549c4,"(-77, 545)"
3549c5,"(-2828899/13456, 163324299/1560896)"
3549c6,"(131, 948)"
3550a1,"(22, 1)"
3550b1,"(5, 10)"
3550b2,"(-25, 25)"
3550i1,"(19, -45)"
3550l1,"(19, 65)"
3550l2,"(39, 55)"
3550m1,"(-18, 34)"
3550n1,"(18, 62)"
3550o1,"(-61, 3230)"
3551a1,"(2419/9, 113755/27)"
3552a1,"(4, 2)"
3552b1,"(-118036/121, 117281514/1331)"
3552b2,"(611169/121, -1732/1331)"
3552f1,"(-4, 18)"
3552f2,"(-7, 12)"
3553a1,"(3, 5)"
3553b1,"(-1/4, 67/8)"
3553b2,"(69/16, 1647/64)"
3553c1,"(283, 3068)"
3554b1,"(15, 43)"
3554b2,"(133/9, 1181/27)"
3555f1,"(39/4, 751/8)"
3555f2,"(2, 224)"
3558a1,"(13, 34)"
3560a1,"(-2, 4)"
3560a2,"(18, 84)"
3560b1,"(1, 2)"
3560c1,"(11, 57)"
3560c2,"(10/9, 152/27)"
3560d1,"(-3, 3)"
3560d2,"(32, 120)"
3560e1,"(155, 1550)"
3561a1,"(6, 13)"
3562c1,"(145, 1975)"
3562d1,"(49, 112)"
3562e1,"(27/4, 249/8)"
3562e2,"(611/100, 27861/1000)"
3562e3,"(4585/64, 193343/512)"
3562e4,"(2916579/28900, -5468232523/4913000)"
3562f1,"(68, 514)"
3563a1,"(7, -4)"
3564c1,"(2, -1)"
3564d1,"(15, 36)"
3568f1,"(-13, 4)"
3568g1,"(-4, 14)"
3568g2,"(10, 16)"
3568h1,"(-47/4, 1/8)"
3569a1,"(15, 18)"
3570a1,"(86, 613)"
3570a2,"(-111, 108)"
3570c1,"(4, -30)"
3570c2,"(-23, 71)"
3570e1,"(428, 411)"
3570e2,"(1613, 1276)"
3570f1,"(73, 361)"
3570f2,"(585, 12878)"
3570g1,"(5, 3)"
3570g2,"(-8, 14)"
3570g3,"(-25, 14)"
3570g4,"(13, 56)"
3570j1,"(-7, 24)"
3570j2,"(24, -5)"
3570j3,"(65, 447)"
3570j4,"(635/4, 6771/8)"
3570l1,"(7, -13)"
3570l2,"(-8, 182)"
3570m1,"(160, 1757)"
3570m2,"(-316, 1470)"
3570m3,"(-1116, 670)"
3570m4,"(830, 11772)"
3570p1,"(132, -41)"
3570p2,"(-173, 2942)"
3570p3,"(-305, 1682)"
3570p4,"(-88, -3705)"
3570q1,"(-40, 387)"
3570q2,"(80, -933)"
3570r1,"(1, -21)"
3570r2,"(-17, 127)"
3570r3,"(-23, 109)"
3570r4,"(61, -27)"
3570s1,"(11, 134)"
3570s2,"(-51, 550)"
3570s3,"(-187, 142)"
3570s4,"(257, -2152)"
3570u1,"(-17, 18)"
3570u2,"(-3, -174)"
3570u3,"(-163, 1866)"
3570u4,"(133, -1942)"
3570x1,"(0, 504)"
3570x2,"(16, 1000)"
3570x3,"(-460, 1364)"
3570x4,"(-914, 17950)"
3574b1,"(3, 0)"
3574c1,"(-2, -1)"
3575a1,"(166, 5)"
3575a2,"(791, 20630)"
3575b1,"(-3, 37)"
3575b2,"(172, 2287)"
3575c1,"(68305/1156, -3715677/39304)"
3575g1,"(57, 269)"
3575g2,"(424, 8651)"
3579a1,"(33, -14)"
3579b1,"(0, 1)"
3580a1,"(1, 3)"
3580a2,"(1106, 36750)"
3582b1,"(6, -39)"
3582b2,"(24, 51)"
3582c1,"(5, -6)"
3585a1,"(16, 40)"
3585b1,"(-5, 25)"
3585b2,"(83/4, -29/8)"
3585b3,"(163/4, 1223/8)"
3585b4,"(1357/16, 2353/64)"
3586a1,"(-2, 17)"
3586b1,"(19, -98)"
3586d1,"(45, 65)"
3588c1,"(-6, 4)"
3588c2,"(189, 2548)"
3588d1,"(-215, 6877)"
3588d2,"(-458, 3718)"
3590a1,"(-3, 6)"
3590e1,"(-3, 2)"
3591a1,"(2, 9)"
3594a1,"(-2, 21)"
3594a2,"(25, 35)"
3594d1,"(0, 1)"
3594e1,"(-13, 7)"
3594f1,"(10, -59)"
3596a1,"(6, -29)"
3596a2,"(829/9, 24389/27)"
3597a1,"(1, 7)"
3597a2,"(1, 16)"
3598a1,"(-6, 59)"
3598a2,"(-8, 53)"
3600a1,"(9, 3)"
3600b1,"(9, 27)"
3600c1,"(99, 918)"
3600c2,"(-95, 100)"
3600d1,"(-5, 50)"
3600d2,"(15, 150)"
3600r1,"(61, 684)"
3600r2,"(-131, 972)"
3600s1,"(-1, 2)"
3600s2,"(1, 36)"
3600t1,"(25, 100)"
3600u1,"(11, 54)"
3600u2,"(-25, 90)"
3600v1,"(-21, 58)"
3600v2,"(-75, 500)"
3600w1,"(25, 225)"
3600x1,"(49, 243)"
3600bd1,"(10, -30)"
3600bd2,"(6, -54)"
3600be1,"(25, 75)"
3600be2,"(-39, 459)"
3600bf1,"(5, -200)"
3600bf2,"(-65, 1350)"
3600bf3,"(-89, 1134)"
3600bf4,"(70, 6300)"
3600bf5,"(815, 3850)"
3600bf6,"(511, 13734)"
3600bf7,"(146615, 56129150)"
3600bf8,"(96815/121, -5187350/1331)"
3600bg1,"(14, 18)"
3600bg2,"(194, 2178)"
3600bh1,"(-15, 50)"
3600bh2,"(170, 2250)"
3600bh3,"(1985/4, 86625/8)"
3600bh4,"(97185/196, 29734375/2744)"
3600bi1,"(9, -32)"
3600bi2,"(369, 7168)"
3600bi3,"(81, 104)"
3600bi4,"(99801/121, 11253424/1331)"
3600bj1,"(1, 81)"
3600bj2,"(289, 3663)"
3600bk1,"(41, -864)"
3600bk2,"(-265, 2250)"
3600bk3,"(455, 7650)"
3600bk4,"(-345, 1850)"
3600bk5,"(465, 5000)"
3600bk6,"(1991, 70686)"
3600bk7,"(-35824305/14161, -15649150/1685159)"
3600bk8,"(-895, 25200)"
3602a1,"(1, -9)"
3602b1,"(-44, 102)"
3602b2,"(-1340/9, 2450/27)"
3602c1,"(-2, 3)"
3603a1,"(-2, 4)"
3603b1,"(-1, -7)"
3603b2,"(2, 14)"
3604a1,"(1, 2)"
3605a1,"(-5, 0)"
3605b1,"(19, 78)"
3606b1,"(-1, 6)"
3606b2,"(-4, 3)"
3606c1,"(-45, 832)"
3606c2,"(21, 334)"
3606c3,"(1209, 40864)"
3606c4,"(2593/9, 143642/27)"
3606d1,"(-6, -15)"
3608a1,"(12, 1)"
3608b1,"(18, 72)"
3610a1,"(721, 19902)"
3610e1,"(-97, 951)"
3610e2,"(93, 17101)"
3610g1,"(367/4, 6853/8)"
3610h1,"(8, -54)"
3610i1,"(207, -3144)"
3612c1,"(-5, 5)"
3612c2,"(-14, 54)"
3612d1,"(2550, 128312)"
3612d2,"(357, 516)"
3612e1,"(3, 7)"
3612e2,"(-10, 14)"
3612h1,"(-3/4, 2709/8)"
3612h2,"(139, 258)"
3615a1,"(-17/4, 23/8)"
3615a2,"(63/4, 423/8)"
3615b1,"(-3/4, 21/8)"
3615c1,"(66, 312)"
3615f1,"(730/49, 25829/343)"
3615f2,"(72, 524)"
3615g1,"(51/4, 305/8)"
3615g2,"(-28, 171)"
3615g3,"(-12, 68)"
3615g4,"(-23, 186)"
3615h1,"(-1, 8)"
3615h2,"(14, 8)"
3616a1,"(-5, 12)"
3616a2,"(-47/9, 316/27)"
3616b1,"(14, 48)"
3616b2,"(-2, 6)"
3618a1,"(3, -1)"
3618b1,"(127, 1318)"
3618b2,"(11, 162)"
3618c1,"(997/16, 28719/64)"
3618c2,"(27, 115)"
3618d1,"(-5, 20)"
3620a1,"(12, 38)"
3620a2,"(229/4, 3743/8)"
3620b1,"(-2, -15)"
3620b2,"(3, 30)"
3621a1,"(-21, 35)"
3621b1,"(-135, 2875)"
3622a1,"(-494/25, 1331/125)"
3624b1,"(4, 12)"
3627a1,"(14, 22)"
3627b1,"(-191/4, 4379/8)"
3630d1,"(14710/361, -7468129/6859)"
3630d2,"(438, 5101)"
3630d3,"(3705, 210083)"
3630d4,"(17, 23284)"
3630d5,"(1953, 56196)"
3630d6,"(237, 31644)"
3630e1,"(-35, 104)"
3630f1,"(-13, 19)"
3630h1,"(-42, 22)"
3630h2,"(-130, 462)"
3630i1,"(-12, 22)"
3630i2,"(-105/4, 161/8)"
3630j1,"(10, -88)"
3630j2,"(59, 375)"
3630n1,"(-467, 2169)"
3630n2,"(-7483/16, 138717/64)"
3630n3,"(255052311/3844, -4080987836119/238328)"
3630n4,"(2388559/36, -3698762035/216)"
3630o1,"(171, 35)"
3630p1,"(-1, -8)"
3630t1,"(46, -203)"
3630t2,"(-34, 1205)"
3630y1,"(-386, 4153)"
3630z1,"(0, -45)"
3630z2,"(132, -78)"
3632a1,"(1, 3)"
3634a1,"(-70191161/915849, 5320727156720/876467493)"
3634a2,"(7040107/7569, -1608277909/658503)"
3636a1,"(-3, 9)"
3636b1,"(20, -18)"
3639b1,"(-1, 2)"
3640a1,"(61, 500)"
3640b1,"(25, 96)"
3640b2,"(-22, 420)"
3640g1,"(-50, 98)"
3640g2,"(6, 210)"
3640h1,"(66, 16)"
3640h2,"(122, 912)"
3640i1,"(-3, 12)"
3640i2,"(-83/9, 100/27)"
3640j1,"(-30, -350)"
3640j2,"(96, 1820)"
3648a1,"(3, 8)"
3648a2,"(-3, 24)"
3648b1,"(-1, 32)"
3648b2,"(1, 64)"
3648b3,"(13841/49, -1235968/343)"
3648b4,"(289, 3808)"
3648c1,"(-12, 81)"
3648d1,"(4, 27)"
3648e1,"(20, 9)"
3648o1,"(31, 168)"
3648o2,"(11, 24)"
3648p1,"(66, -513)"
3648q1,"(-1, 12)"
3648q2,"(-9, 72)"
3648r1,"(-71, 264)"
3648r2,"(107195/49, 33656832/343)"
3648r3,"(565637/196, 144304215/2744)"
3648r4,"(909, 18924)"
3648s1,"(0, 3)"
3648t1,"(10, 3)"
3648y1,"(43, 28)"
3648y2,"(-51, 608)"
3648z1,"(4, 9)"
3648ba1,"(12, 57)"
3648bb1,"(4, 3)"
3648bc1,"(-5, 4)"
3648bc2,"(13, -48)"
3648bd1,"(2, 3)"
3648be1,"(4, 27)"
3648be2,"(76, 3)"
3648bf1,"(-11, 12)"
3648bf2,"(498, 11115)"
3648bf3,"(103, 480)"
3648bf4,"(84098/169, -24437895/2197)"
3648bg1,"(7, 48)"
3648bg2,"(-25, 96)"
3648bg3,"(-43, 60)"
3648bg4,"(-6, 153)"
3650a1,"(12, 6)"
3650b1,"(-5, 65)"
3650b2,"(-55, 40)"
3650e1,"(2, 311)"
3650f1,"(6, 3)"
3650g1,"(277, 4461)"
3650g2,"(36787/49, 3545186/343)"
3650o1,"(92, 354)"
3650p1,"(12, 19)"
3650q1,"(-5, 42)"
3654a1,"(55776325/961, 415636629328/29791)"
3654b1,"(2, -4)"
3654b2,"(-13, 50)"
3654d1,"(3, 30)"
3654d2,"(1, 94)"
3654l1,"(110, 827)"
3654l2,"(-148, 83)"
3654n1,"(211, 662)"
3654o1,"(59/4, 161/8)"
3654o2,"(923/4, 26497/8)"
3654p1,"(3, 4)"
3654p2,"(73, 368)"
3654r1,"(9, 76)"
3654r2,"(-27, 274)"
3654s1,"(425, 8535)"
3654v1,"(-1, 27)"
3654w1,"(63, 780)"
3654w2,"(-433, 12564)"
3655a1,"(-33/4, 543/8)"
3655a2,"(3262, 184774)"
3658a1,"(8, 11)"
3658c1,"(3, 91)"
3658c2,"(-41, 485)"
3658d1,"(114, -119)"
3660b1,"(-6, 18)"
3660b2,"(101/4, 1269/8)"
3660c1,"(-1, -5)"
3660c2,"(14, 10)"
3660e1,"(-99/4, -6075/8)"
3660e2,"(171, 3294)"
3660g1,"(8, 18)"
3660g2,"(37/4, 129/8)"
3663a1,"(622, 15011)"
3663a2,"(-62, 98)"
3663c1,"(4, 2)"
3663c2,"(18, 45)"
3664a1,"(-11/4, 1/8)"
3664k1,"(2, 2)"
3664l1,"(42, 256)"
3664m1,"(-19/4, 1/8)"
3664m2,"(-11/4, -229/8)"
3665a1,"(2, -1)"
3665b1,"(-1, 3)"
3666i1,"(10, 53)"
3666i2,"(151/9, 4648/27)"
3666k1,"(-1, 94)"
3666l1,"(3, -18)"
3666m1,"(6, -12)"
3667a1,"(3, -1)"
3669b1,"(3, -5)"
3670c1,"(-3, 4)"
3670e1,"(-14, 15)"
3672a1,"(2, -6)"
3672b1,"(6, 2)"
3672f1,"(14, 34)"
3672h1,"(22, 8)"
3672j1,"(-14, 289)"
3672k1,"(970, 30196)"
3672l1,"(2, 3)"
3672m1,"(60, 306)"
3672n1,"(1786/9, 8/27)"
3672o1,"(6, 9)"
3674a1,"(-68/9, 614/27)"
3674b1,"(0, 5)"
3675a1,"(177, 2487)"
3675a2,"(367452/361, -187712667/6859)"
3675b1,"(36, 138)"
3675c1,"(-427/4, 1521/8)"
3675d1,"(82, 612)"
3675g1,"(10, 45)"
3675h1,"(-20, 12)"
3675h2,"(76, -700)"
3675i1,"(3, -38)"
3675i2,"(38, 37)"
3675j1,"(61, 521)"
3675j2,"(-13, 306)"
3675j3,"(-129, 211)"
3675j4,"(683/4, 4263/8)"
3675j5,"(274723/484, -3853327/10648)"
3675j6,"(2227/36, 558061/216)"
3675k1,"(1, -5)"
3675l1,"(403, 7810)"
3675l2,"(-93, 609)"
3675l3,"(137, 1769)"
3675l4,"(67, -1871)"
3675n1,"(13, 37)"
3675n2,"(13, 1012)"
3675o1,"(151, 806)"
3678b1,"(4, -1)"
3678c1,"(4, 2)"
3678d1,"(20, 98)"
3678e1,"(-4, 434)"
3680a1,"(45, 52)"
3680c1,"(19, 60)"
3680g1,"(1143, 38640)"
3680g2,"(66, 140)"
3680g3,"(-7, 70)"
3680g4,"(28574/25, -4830168/125)"
3680h1,"(-25, 276)"
3680i1,"(1, 4)"
3680j1,"(1, 20)"
3682b1,"(8, 10)"
3682c1,"(-3, 21)"
3682c2,"(7, 101)"
3682c3,"(-125, 1525)"
3682c4,"(15, 157)"
3684b1,"(5, 6)"
3684c1,"(1, -6)"
3686a1,"(5, -3)"
3686b1,"(16136991/100, -64904435991/1000)"
3686c1,"(0, 3)"
3686c2,"(26, 35)"
3690c1,"(-83, 1729)"
3690g1,"(-3, 609)"
3690h1,"(-19, 32)"
3690h2,"(-51, 32)"
3690i1,"(-458, 854)"
